1288618760 1019
1288620771 1610
1288621386 1674
1288621550 2042
1288624674 2055
1288625087 2430
1288625200 2459
1288625296 2645
1288625468 2679
1288625912 2681
1288636602 2723
1288636646 2808
1288636699 3896
1288637114 3915
1288637399 3942
1288637549 4021
1288639470 4112
1288687609 4829
1288687741 4862
1288687812 5007
1288687882 5045
1288688628 5045
1288691458 5539
1288692548 5553
1288692609 5555
1288692640 5555
1288692691 5645
1288702404 6158
1288731838 96189
1288772612 97701
1288778925 97701
1288789082 97704
1291483046 97704
1291487424 99457
1291494937 99537
1291495249 101898
1292491940 101930
1293021784 102012
1293026813 102012
1293109333 108533
1293132291 108422
1293983856 108448
1293983881 108448
1294049016 112869
1294049269 110539
1294051258 109154
1294051478 110094
1294051504 110195
1294051876 110317
1294052514 108666
1294053666 112973
1294071282 112974
1294071338 112974
1294076634 113081
1294128232 113088
1294229997 113124
1294270412 113134
1294298900 113130
1294396607 115859
1294398500 115917
1294400136 115918
1294424087 115935
1294425547 115937
1294426369 115938
1294427034 115940
1294427697 115942
1294428312 115944
1294428708 115946
1294428804 115948
1294429488 115953
1294429929 115955
1294430327 115958
1294430571 115959
1294435086 115963
1294438503 115964
1294474780 115966
1294864726 116335
1294865391 116335
1294914693 116337
1294914950 116339
1294915169 116342
1294916698 116344
1294917440 116348
1294922384 124630
1294948272 124664
1294949080 124693
1294949180 124701
1294950046 124852
1294994283 124852
1295347248 124661
1295347285 124681
1295352084 124681
1295624741 124681
1295624766 124681
1295694989 124041
1295701904 124033
1295701927 124036
1295711513 124938
1295712023 156115
1295776190 156121
1295776726 156149
1295952527 156181
1295983776 154642
1295983971 154641
1296046931 154750
1296211323 154750
1296211360 154705
1296211966 154705
1296212826 154702
1296225489 154683
1296376223 154682
1296398250 154493
1296414793 154493
1296459304 154670
1296465587 154672
1296580403 154182
1296580459 154173
1297079168 154173
1297247772 154174
1297356721 154174
1297612052 154198
1298328050 154198
1298441993 154195
1299936712 159438
1300177699 159451
1300185082 158858
1300394482 161255
1300394629 161258
1300404682 161617
1300436964 161614
1300574106 161710
1300732525 161682
1300812385 165068
1300893895 161707
1300894003 162396
1300900433 162415
1300900452 162436
1300900469 162494
1300900473 163731
1300900503 166300
1300902952 166304
1300909286 166304
1300951463 166312
1300953838 165067
1300959649 165069
1300959715 165070
1300959723 165071
1300959741 165072
1300959767 165069
1300959806 165070
1300961348 175937
1300975790 165098
1300975797 165099
1300997541 165100
1300997819 165101
1300997826 165102
1300997839 165103
1300997995 165104
1300998244 165070
1300998284 165080
1300998297 165097
1301008131 165105
1301042052 165109
1301127243 175937
1301127322 175937
1301322946 176134
1301348740 176133
1301356437 295282
1301554366 165135
1301554609 165136
1301554624 165137
1301554633 165141
1301554641 165142
1301554654 165143
1301554673 165144
1301555658 165266
1301555694 165286
1301562609 165285
1301625217 176102
1301625259 176102
1301625297 176097
1301625343 176097
1301978430 176119
1301978431 176131
1302016622 176098
1302016900 176133
1302073115 176133
1302073132 176133
1302073467 176132
1302092248 176160
1302169294 176160
1302169310 176205
1302186700 205921
1302244124 176206
1302362626 176208
1302434687 205817
1302447795 205893
1302448080 205918
1302762996 205922
1302763021 205921
1302770119 205923
1302854137 205834
1302883862 205897
1302883957 205923
1302964828 940219
1302978880 205897
1303040395 205897
1303042915 205955
1303043185 205955
1303110724 940242
1303114637 205956
1303114649 205957
1303114708 205943
1303114730 205927
1303114804 205932
1303114868 205747
1303115521 204751
1303115698 204691
1303115792 204691
1303117339 205920
1303117353 205955
1303118360 204696
1303119422 204700
1303150333 204737
1303150439 210409
1303205681 210404
1303242431 210405
1303248066 210405
1303285567 210411
1303290647 210421
1303306180 210783
1303306534 210783
1303318649 210483
1303318656 210494
1303318664 210965
1303372719 210783
1303372904 210670
1303380515 210670
1303381077 210674
1303381201 210674
1303385128 210678
1303385224 210680
1303408999 210706
1303409144 210733
1303409176 210754
1303409195 210768
1303409208 210782
1303409228 211572
1303409263 211608
1303409276 211664
1303409301 211693
1303409340 211836
1303487816 211919
1303568375 211918
1303684277 940171
1303756421 940091
1303787991 211911
1303787992 211910
1303900949 940084
1304062277 211934
1304062278 211928
1304063836 211910
1304080454 940100
1304080506 940100
1304131344 211928
1304220410 214483
1304289967 940404
1304355471 214482
1304355472 214485
1304355603 940431
1304424942 940853
1304427064 940470
1304427887 940485
1304429072 940470
1304429126 940530
1304430775 940527
1304437513 940547
1304544716 940449
1304691879 940454
1304802488 214488
1304802566 214490
1304808916 940198
1304810391 940199
1304811168 940199
1304882104 940213
1304948913 214076
1304951303 214076
1304965467 940370
1304981283 214091
1304981284 214125
1304981285 212752
1305014149 940245
1305031265 940845
1305038714 940814
1305038827 940814
1305038850 940815
1305123912 940057
1305123972 940057
1305191486 940038
1305340570 940813
1305553056 939847
1305572265 940400
1305584126 939917
1305599276 940296
1305607405 940426
1305616641 940040
1305640726 940080
1305708713 940429
1305724058 940038
1305724745 940038
1305734123 940038
1305755677 968033
1305786744 968035
1305797184 940202
1305832708 940057
1305895276 940057
1305903173 940057
1305908987 940057
1305909558 940080
1306137148 972562
1306154748 940238
1306155988 940130
1306156056 940132
1306156349 940130
1306156382 940031
1306156933 940034
1306218423 940034
1306230897 940034
1306244347 940036
1306254683 940036
1306271934 940036
1306306927 940038
1306311189 940054
1306316070 940070
1306327005 940038
1306332304 940173
1306334631 940232
1306335248 940250
1306347521 940269
1306352499 939733
1306352940 939962
1306400889 939965
1306400924 939967
1306434757 939967
1306476745 930692
1306484920 930694
1306487269 930695
1306508519 967978
1306542554 930693
1306552722 955922
1306568339 955922
1306574350 955927
1306585845 955938
1306588494 955943
1306589401 956348
1306589441 956348
1306589465 956256
1306658921 956258
1306658946 956263
1306658971 956260
1306659172 956261
1306661909 956276
1306661951 956598
1306662009 964203
1306662025 956582
1306669331 956599
1306669372 956710
1306693976 969515
1306693985 969507
1306695915 956802
1306695930 963554
1306695950 963475
1306695990 956737
1306696002 956623
1306696018 956665
1306696533 967978
1306698559 964316
1306698718 965281
1306698851 965299
1306699800 965328
1306700131 965594
1306700263 965690
1306700939 965724
1306701337 968630
1306701578 969007
1306701658 969103
1306702944 969279
1306705055 964319
1306705534 964321
1306769543 968055
1306780871 967979
1306782527 967979
1306786663 968015
1306786781 968015
1306831801 967981
1306845430 968022
1306854997 968035
1306867056 968033
1306867065 968032
1306941924 968035
1306942527 968027
1306957608 968045
1306957620 968036
1307004602 968038
1307005373 968039
1307017767 968077
1307022102 294473
1307022312 968129
1307022363 968129
1307024616 968097
1307036672 968096
1307114776 972555
1307121618 968305
1307122240 968359
1307122742 968413
1307123230 968438
1307123672 968459
1307124109 968490
1307130157 972558
1307348316 972529
1307348673 972553
1307351850 972590
1307358466 972555
1307368606 972605
1307451183 294473
1307451368 294473
1307528143 971497
1307539573 971498
1307546179 971523
1307546661 971539
1307546973 971559
1307547269 971569
1307547477 971676
1307547867 971902
1307547963 971915
1307548390 971940
1307548560 973612
1307550197 973612
1307605377 973642
1307605587 973666
1307610114 973667
1307612804 973668
1307613657 973684
1307615258 973717
1307631859 973717
1307632677 973449
1307633753 973448
1307634281 973390
1307635040 973418
1307641644 973432
1307642068 973460
1307642686 973966
1307644291 974005
1307647593 973946
1307690589 973969
1307693604 974043
1307695763 974174
1307701147 974148
1307701783 974133
1307705877 974161
1307707892 974161
1307716041 974196
1307716362 973431
1307717093 973460
1307724793 973627
1307783662 973627
1307938018 987926
1307938306 235095
1307952739 235095
1307957280 251272
1307958639 251789
1307959950 251793
